klength,call_sequence,count
12,StringBuilder.<init> StringBuilder.toString Object.<init> StringBuilder.<init> CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.replace StringBuilder.toString CharSource.wrap Object.<init> StringBuilder.<init> ,2
12,SourceFile.getLines CharSource.wrap CharSource.readLines ArrayList.<init> List.size List.get List.add List.size List.addAll List.size List.get List.add ,1
12,Preconditions.checkArgument Object.<init> StringBuilder.<init> StringBuilder.substring Object.<init> StringBuilder.<init> Preconditions.checkArgument Object.<init> StringBuilder.<init> JavacTool.create JavacTool.create Choice$1.<init> ,2
12,ArrayList.<init> List.size List.get List.add List.size List.addAll List.size List.get List.add List.size List.get List.add ,1
12,CharSource.readLines Object.<init> StringBuilder.<init> StringBuilder.replace StringBuilder.toString CharSource.wrap CharSource.readLines Object.<init> StringBuilder.<init> StringBuilder.length StringBuilder.<init> Joiner.on ,1
12,ErrorProneOptions$Severity;.clone StringBuilder.<init> StringBuilder.append StringBuilder.toString InvalidCommandLineOptionException.<init> Exception.<init> Preconditions.checkNotNull Arrays.asList ErrorProneOptions.processArgs Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ,1
12,StringBuilder.replace StringBuilder.toString CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.length StringBuilder.<init> Joiner.on Object.<init> StringBuilder.<init> Preconditions.checkArgument Object.<init> ,2
12,InvalidCommandLineOptionException.<init> Exception.<init> Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator Iterator.hasNext Iterator.next String.equals ,2
12,CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.replace StringBuilder.toString CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.length StringBuilder.<init> Joiner.on Object.<init> ,2
12,String.startsWith ImmutableList$Builder.add Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext ImmutableList$Builder.build ErrorProneOptions$Builder.build ImmutableMap.copyOf ErrorProneOptions.<init> ,1
12,Iterator.hasNext Optional.absent Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> ImmutableList.of ErrorProneOptions$Builder.build ImmutableMap.copyOf ,1
12,Iterators.singletonIterator Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator Preconditions.checkNotNull Choice$2.<init> Choice.<init> Choice.<init> Object.<init> Collection.size Choice$3.<init> ,1
12,Thread.interrupted Choice$5.<init> Choice.<init> Choice.<init> Object.<init> Choice$4.<init> Object.<init> Choice.iterator Thread.interrupted Choice.iterator Collection.iterator Choice$5$1.<init> ,1
12,ErrorProneOptions$Builder.putSeverity Map.put Iterator.hasNext ImmutableList$Builder.build ErrorProneOptions$Builder.build ImmutableMap.copyOf ErrorProneOptions.<init> ErrorProneOptions.<init> Object.<init> Preconditions.checkNotNull Arrays.asList ErrorProneOptions.processArgs ,2
12,Joiner.on Object.<init> StringBuilder.<init> Preconditions.checkArgument Object.<init> StringBuilder.<init> StringBuilder.substring Object.<init> StringBuilder.<init> Preconditions.checkArgument Object.<init> StringBuilder.<init> ,2
12,ErrorProneOptions$Severity.valueOf ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> Enum.valueOf ErrorProneOptions$Severity;.clone StringBuilder.<init> ,1
12,Function.apply Choice.iterator Collections.emptyIterator Choice$5$1.apply Function.apply Choice.iterator Iterators.singletonIterator Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator Preconditions.checkNotNull ,1
12,HashMap.<init> ImmutableList.of Object.<init> StringBuilder.<init> StringBuilder.toString Object.<init> StringBuilder.<init> CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.replace StringBuilder.toString ,2
12,Exception.<init> Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator Iterator.hasNext Iterator.next String.equals String.startsWith ,2
12,Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator Choice$5$1.apply Function.apply Choice.iterator Iterators.singletonIterator Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator ,1
12,Preconditions.checkNotNull Choice.iterator Collections.emptyIterator Iterator.hasNext Optional.absent Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> ,1
12,Choice.iterator Collections.emptyIterator Iterator.hasNext Optional.absent Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> ImmutableList.of ,1
12,JavacTool.create JavacTool.create Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Choice.iterator Collections.emptyIterator Iterator.hasNext Optional.absent Object.<init> ,1
12,TypeToken.getRawType Class.cast Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Collection.size Choice$3.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull ,1
12,List.get List.add List.size List.addAll List.size List.get List.add List.size List.get List.add List.size List.get ,1
12,StringBuilder.toString Object.<init> StringBuilder.<init> CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.replace StringBuilder.toString CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.length ,2
12,TypeToken.<init> TypeToken.getRawType Class.cast Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Collection.size Choice$3.<init> Choice.<init> Choice.<init> Object.<init> ,1
12,Class.cast Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Collection.size Choice$3.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Choice$2.<init> ,1
12,List.size List.get List.add List.size List.addAll List.size List.get List.add List.size List.get List.add List.size ,1
12,Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext ImmutableList$Builder.build ErrorProneOptions$Builder.build ,1
12,Iterators.transform Iterators.concat Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator Choice$5$1.apply Function.apply Choice.iterator Iterators.singletonIterator Choice$5$1.apply Function.apply ,1
12,Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Choice.iterator Collections.emptyIterator Iterator.hasNext Optional.absent Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ,1
12,StringBuilder.append StringBuilder.toString InvalidCommandLineOptionException.<init> Exception.<init> Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator Iterator.hasNext ,2
12,SourceFile.replaceLines StringBuilder.length StringBuilder.<init> Joiner.on Joiner.join StringBuilder.append StringBuilder.toString StringBuilder.replace StringBuilder.toString Object.<init> StringBuilder.<init> StringBuilder.substring ,1
12,LineNumberReader.getLineNumber LineNumberReader.readLine LineNumberReader.getLineNumber List.add LineNumberReader.getLineNumber Joiner.join StringBuilder.append StringBuilder.toString Preconditions.checkArgument StringBuilder.<init> Joiner.on SourceFile.getLines ,3
13,ImmutableList.of Object.<init> StringBuilder.<init> StringBuilder.toString Object.<init> StringBuilder.<init> CharSource.wrap Object.<init> StringBuilder.<init> StringBuilder.replace StringBuilder.toString CharSource.wrap Object.<init> ,2
13,Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Choice.iterator Collections.emptyIterator Iterator.hasNext Optional.absent Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ,1
13,ErrorProneOptions$Builder.build ImmutableMap.copyOf ErrorProneOptions.<init> ErrorProneOptions.<init> Object.<init> Preconditions.checkNotNull Arrays.asList ErrorProneOptions.processArgs Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> ,3
13,Choice$2.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Thread.interrupted Choice$5.<init> Choice.<init> Choice.<init> Object.<init> Choice$4.<init> Object.<init> Choice.iterator ,1
13,Choice$3.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Choice$2.<init> Choice.<init> Choice.<init> Object.<init> Preconditions.checkNotNull Thread.interrupted Choice$5.<init> Choice.<init> ,1
13,PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> ImmutableList.of ErrorProneOptions$Builder.build ImmutableMap.copyOf ErrorProneOptions.<init> ErrorProneOptions.<init> Object.<init> Preconditions.checkNotNull ,1
13,String.substring String.split StringBuilder.<init> StringBuilder.append StringBuilder.toString InvalidCommandLineOptionException.<init> Exception.<init> Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> ,1
13,Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> Enum.valueOf ErrorProneOptions$Severity;.clone StringBuilder.<init> StringBuilder.append StringBuilder.toString InvalidCommandLineOptionException.<init> ,1
13,Collections.emptyIterator Iterator.hasNext Optional.absent Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> ImmutableList.of ErrorProneOptions$Builder.build ImmutableMap.copyOf ,1
13,Object.getClass Bindings$Key$1.<init> TypeToken.<init> TypeToken.getRawType Class.cast Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Collection.size Choice$3.<init> Choice.<init> Choice.<init> ,1
13,Choice$5.<init> Choice.<init> Choice.<init> Object.<init> Choice$4.<init> Object.<init> Choice.iterator Thread.interrupted Choice.iterator Collection.iterator Choice$5$1.<init> Object.<init> Iterators.transform ,1
13,Choice$4.<init> Object.<init> Choice.iterator Thread.interrupted Choice.iterator Collection.iterator Choice$5$1.<init> Object.<init> Iterators.transform Iterators.concat Choice$5$1.apply Function.apply Choice.iterator ,1
13,Choice.asIterable Choice$4.<init> Object.<init> Iterables.transform Optional.presentInstances Iterable.iterator Choice.iterator Collection.iterator Object.<init> PrintWriter.<init> BuiltInCheckerSuppliers.defaultChecks Object.<init> PrintWriter.<init> ,1
13,ForwardingMap.<init> Object.<init> Preconditions.checkNotNull Bindings$Key.getValueType Object.getClass Bindings$Key$1.<init> TypeToken.<init> TypeToken.getRawType Class.cast Choice$1.<init> Choice.<init> Choice.<init> Object.<init> ,1
13,Bindings$Key.getValueType Object.getClass Bindings$Key$1.<init> TypeToken.<init> TypeToken.getRawType Class.cast Choice$1.<init> Choice.<init> Choice.<init> Object.<init> Collection.size Choice$3.<init> Choice.<init> ,1
13,StringBuilder.length StringBuilder.<init> Joiner.on Object.<init> StringBuilder.<init> Preconditions.checkArgument Object.<init> StringBuilder.<init> StringBuilder.substring Object.<init> StringBuilder.<init> Preconditions.checkArgument Object.<init> ,2
13,ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext Iterator.next ,2
13,ImmutableList.size ImmutableList.toArray Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator Iterator.hasNext Iterator.next String.equals String.startsWith ,1
13,ImmutableList$Builder.add Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext ImmutableList$Builder.build ErrorProneOptions$Builder.build ImmutableMap.copyOf ErrorProneOptions.<init> ErrorProneOptions.<init> Object.<init> ,1
13,StringReader.<init> LineNumberReader.<init> ArrayList.<init> LineNumberReader.readLine LineNumberReader.getLineNumber LineNumberReader.readLine LineNumberReader.getLineNumber List.add LineNumberReader.getLineNumber Joiner.join StringBuilder.append StringBuilder.toString Preconditions.checkArgument ,1
13,Choice$8.<init> Choice.<init> Choice.<init> Object.<init> Choice$4.<init> Object.<init> Choice.iterator Choice.iterator Iterators.singletonIterator Choice.iterator Collection.iterator Iterators.concat Choice.iterator ,1
13,Iterators.concat Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator Choice$5$1.apply Function.apply Choice.iterator Iterators.singletonIterator Choice$5$1.apply Function.apply Choice.iterator Collections.emptyIterator ,1
13,Bindings.<init> HashMap.<init> Bindings.<init> ForwardingMap.<init> Object.<init> Preconditions.checkNotNull Bindings$Key.getValueType Object.getClass Bindings$Key$1.<init> TypeToken.<init> TypeToken.getRawType Class.cast Choice$1.<init> ,1
13,ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> ErrorProneOptions$Severity.<init> Enum.<init> Enum.valueOf ErrorProneOptions$Severity;.clone StringBuilder.<init> StringBuilder.append StringBuilder.toString ,1
13,Choice$6.<init> Choice.<init> Choice.<init> Object.<init> Choice$4.<init> Object.<init> Choice.iterator Choice.asIterable Choice$4.<init> Object.<init> Iterables.transform Optional.presentInstances Iterable.iterator ,1
13,Iterable.iterator Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add Iterator.hasNext ImmutableList$Builder.build ,1
13,ErrorProneOptions.processArgs Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator Iterator.hasNext Iterator.next String.equals String.startsWith ImmutableList$Builder.add ,2
13,ErrorProneOptions.<init> ErrorProneOptions.<init> Object.<init> Preconditions.checkNotNull Arrays.asList ErrorProneOptions.processArgs Preconditions.checkNotNull ImmutableList.builder ErrorProneOptions$Builder.<init> ErrorProneOptions$Builder.<init> Object.<init> HashMap.<init> Iterable.iterator ,3
